review,rating,date
"perbaiki tolong masa baru buka koneksi ga terhubung, jelas² lancar 5G, buat buka YT dan streaming aja lancar. mau bayar CC ni hadeh..",1,2025-12-01 11:15:48
aplikasi ngga jelas mau transaksi aja buat login susah udah masuk tinggal tulis rekening trus kirim aja muter2 ga jelas padahal lagi butuh,1,2025-12-01 11:15:40
"gak bisa masuk aplikasi, keterangan data internet tidak ada",2,2025-12-01 11:14:56
kak kenapa wonder loading nya suka lama padahal ada internet aktif tapi loading ny alama apakah dri jaringanya aap dri sistem mya mohon do perbaiki 🙏🙏🙏,3,2025-12-01 11:14:51
ada apa dengan aplikasi ini. saya mau transaksi susah.. tolong perbaiki wondr saya. masalah jaringan trus. saya udh pake wifi pake data.sama ajh susah.mau login juga,2,2025-12-01 11:14:24
login lemot,1,2025-12-01 11:12:30
makin kesini makin jelek... banyak errornya,2,2025-12-01 11:11:57
gembel bener ini aplikasi mau trans aja susah bener,1,2025-12-01 11:11:09
"apk nya bagus, cuma SERING EROR",2,2025-12-01 11:10:53
erorrrrrrerr terusss,4,2025-12-01 11:10:51
ngelagg kocak,1,2025-12-01 11:10:33
Buruk sekali sangat sering mengecewakan nasabah Sering Error. . !!!!!!!!!!!!+!!+,1,2025-12-01 11:10:05
"mau transaksi di aplikasi eror trs , dengan adanya komplain diulasan mohon segera diperbaiki atau banyak customer yg uninstal aplikasi",1,2025-12-01 11:09:49
"ini aplikasi wonder kenapa dr tadi ga bisa"" log in, padahal jaringan stabil pun",4,2025-12-01 11:09:45
apk nya sering ganguan bikin kesal,2,2025-12-01 11:09:43
"Mau log in aja susah banget, tolong untuk pihak bni untuk diperbaiki lagi biar tidak mengecewakan para nasabah yg memakai Wonder... Trimakasih",1,2025-12-01 11:09:37
"sory kasih 1 bintang,aplikasi wondernya lemot banget,masuk nya susah banget,padahal jaringan nya bagus,hp masih baru..malah sekarang mo bayar shoopy pun ga bisa,ga bisa di klik virtual acount BNI nya",1,2025-12-01 11:09:20
kak tolong perbaiki akunya,5,2025-12-01 11:09:19
Sangat membantu transaksi,5,2025-12-01 11:09:07
"mulai pagi sampai malam ini, kenapa aplikasi nggak bisa dibuka selalu ada peringatan ""kamu tidak tersambung ke internet"" padahal buka aplikasi bank lain lancar bahkam main game juga lancar...",1,2025-12-01 11:08:35
"ini aplikasi kalo sekiranya masih belum siap di pake, karena elor mulu, jngan dulu di publik napa. ini aplikasi makin kesini maling ga ngotak elor nya",1,2025-12-01 11:08:28
"kembalikan aplikasi yang lama, wondr terlalu banyak error",1,2025-12-01 11:08:27
"ini kok error banget BNI nggak bisa masuk sama sekali ke aplikasinya, padahal sinyal udah kuat.",1,2025-12-01 11:08:18
"Padahal jaringan bagus, tapi pas masuk susah. aneh nih apk",5,2025-12-01 11:08:16
susah sekali masuk aplikasi ini..internet full baik wifi maupun kuota..gmna mau transaksi.hadehh,1,2025-12-01 11:08:07
ini kenapa ya aplikasi nya gabisa di buka,2,2025-12-01 11:08:00
"min ini kenapa mau login tidak bisa malah ada notif tidak tersambung ke internet? padahal jaringan normal, bahkan sudah menggunakan wifi",3,2025-12-01 11:07:55
aplikasi tolol mau buka aja banyak gangguan di fix lah bego,1,2025-12-01 11:07:47
KEBANYAKAN MAINTENANCE SAMPE SUSAH LOGIN,3,2025-12-01 11:07:46
LEMOTTT BANGETTT WOIIIIII,5,2025-12-01 11:07:37
simple 👍,5,2025-12-01 11:07:18
bnyk bug nya,2,2025-12-01 11:07:06
Sampai kapan erornya ini🙏,5,2025-12-01 11:07:04
"Tiap buka apk nya terkendala masalah jaringan mulu, tapi tiap buka mbanking yang lain lancar fb, tiktok, WA lancar mohon di perbaiki",3,2025-12-01 11:06:43
"1 Desember 2025 saya mau melakukan transaksi virtual account di My Telkomsel selalu gagal di karenakan wonder bni error, oke lah error cuma beberapa menit gpp, ini sudah berjam jam masih error, tolong dong kinerjanya di percepat soalnya penting!",2,2025-12-01 11:06:06
seharian gak bisa dipake transaksi tulisan kendala sedikit gimana mau dikasih bintang 5 aplikasinya aja masih jauh dibawa yang lain👎,1,2025-12-01 11:05:58
"makin kesini knp makin lemot ya aplikasinya, berkali kali gak bisa log in pdhal udah pakai wifi/paket data aman malah keterangan tdak tersambung internet, kocak 🤦🏻‍♂️",3,2025-12-01 11:05:57
"ko aplikasi wondr saya,ga bisa di buka,mana urgent harus beli obat anak. ahhh JD jelek",2,2025-12-01 11:04:58
"apalah apk ini, loding lambat perbaikan stiap. harii haduuh, mau transaksi jadi repot",2,2025-12-01 11:04:54
kenapa ga bisa dibukaaa!!!,1,2025-12-01 11:04:43
"Tolong saya tdk bisa buka apk nya, uang saya ada di dalam apk ini.",1,2025-12-01 11:04:43
"ada apa dgn wondr, cek jaringan seluler, wifi dsb, pdhl kondisi lg oke semua. gak bisa diakses pdhl lg awal bulan, hrs bayar ini itu. clear cache dan unisntall pun udah.",1,2025-12-01 11:04:42
jelek banget dah nih aplikasi dari tadi erorr mulu,3,2025-12-01 11:04:33
"kartu ATM ilang , mbangking ini ga jelas ga bisa masuk masuk dari tadi lengkap sudah 🙂",1,2025-12-01 11:04:19
"Wondr kebanyakan EROR NYA, mohon perbaikan nya. sejauh ini masih bagus BNI yg lama !!!",2,2025-12-01 11:04:05
"Kocak² emang bank plat merah, maintenance senin, mana siang hari tanggal 1, tagihan ketunda kena denda, dibales maaf doang cuihh duit bro duit",1,2025-12-01 11:03:45
gembel duit gua ilang semua,1,2025-12-01 11:03:44
aplikasi gabisa dibuka disaat urgent,1,2025-12-01 11:03:30
"Sering gangguan, gak bisa transfer, Gak bisa top up kartu elektronik",1,2025-12-01 11:03:29
nyesel pindah ke wonder.. lebih lemot.. sinyal bangus loh.. pake wifi pun sama.. tolonglah perbaiki.. lebih cepat apk bni yg lama..,4,2025-12-01 11:02:50
"Saya update ke versi terbaru 1.4.4 by hari ini 1 Desember 2025, setelah update malah loading saja terus ga bisa transaksi, Padahal sebelum di update lancar saja. Mohon dapat segera di perbaiki, apakah BUGS pada Aplikasi 1.4.4 ini, atau SERVER WONDR yang bermasalah, Karena sangat mengganggu... HP saya android 15",1,2025-12-01 11:02:45
bosok,1,2025-12-01 11:02:45
"bintang 2 dulu krn sering tidak bisa login krn ""tdk ada sinyal"" pdhl data lancar & sdh clear cache bikin malu ketika mau bayar pakai qris😭😭 tdk bawa cash lg",2,2025-12-01 11:02:09
sering gak bisa log in,3,2025-12-01 11:01:50
sering troble padahal ada internet dan troblenya lama ga banget pake BNI,1,2025-12-01 11:01:50
sering error mending yang lama,1,2025-12-01 11:01:46
"tolong dong perbaiki,, masa sering banget gangguan",3,2025-12-01 11:01:28
"susah sekali, mau login saja ribet sekali, mau pindah bank aja kalo begini caranya",5,2025-12-01 11:01:12
"internet ada lancar tapi kenapa g bisa buka dari tadi siang ""Anda tidak terhubung ke internet""",1,2025-12-01 11:00:14
Apk ga jelas jaringan bagus wifi lancar suka gangguan ga jelas tolong di perbaiki kendala mya,1,2025-12-01 10:59:53
menjak jd wonder sering mengalami trobel lemot . tolong di perbaikin lagi aplikasinya,2,2025-12-01 10:59:34
"Untuk semua, ini aplikasi perbankan tidak rekoment banget. hindari dan jangan download aplikasi wonder ini. bener² jengkelin. pembayaran qiris gagal saldo juga gak kembali lagi. bener² aplikasi wonder bni parah dan sangat merugikan. mau sampai kapan ini woi. wonder bni trobel. aplikasi macam apa kau ini.",1,2025-12-01 10:59:10
"Buruk, error terusss",1,2025-12-01 10:59:08
kebanyakan gabisa dibuka drpd dipakenya lebih bagus aplikasi lama,1,2025-12-01 10:58:58
"aplikasi sering eror, jaringan buat buka aplikasi lain lancar.. giliran buat buka aplikasi ini malah tidak terhubung ke jaringan.. tolong di perbaiki lagi sistemnya.. saya merasa dirugikan semenjak pindah aplikasi ini..",1,2025-12-01 10:58:53
"ada kendala apa?? knp gak bisa dibuka? yg pertama masalah jaringan, saya dh pake wifi dan data tetap gak bisa masuk, setelah saya uninstall lalu download lagi terus verifikasi no tlp dan KTP tetap gak bisa (ADA SEDIKIT KENDALA)",2,2025-12-01 10:58:26
eror koq terus mau transaksi male ga iso,1,2025-12-01 10:57:24
"mkin lama makin busuk, udh banyak yang komplain sana sini bukannya diperbaiki malah nyalahin pengguna, sinyal udh bagus buat buka yang lain aman giliran buat buka bni gabisa👎",2,2025-12-01 10:57:19
"apk nya ada pemeliharaan gimna sih. dari tadi mau buka apk. notif nya tida ada jaringan internet terus. sedang kan buka apk lain yg butuh jaringan internet. lancar"" aja. bukannya mempermudah. tapi malah bikin emosi",1,2025-12-01 10:56:52
"sering eror, dana bansos cair nya lambat...",1,2025-12-01 10:56:49
"sering eror, mana perbaikan maintenancenya di jam2 sibuk + lama pulak",1,2025-12-01 10:56:34
ga bisa dibuka pas udah masuk malah close sendiri,1,2025-12-01 10:56:28
jaringan bagus malah disuruh terhubung ke internet atau wifi hadehh ada2 aja ini BNI,1,2025-12-01 10:56:16
"gimana perasaan lagi makan diresto, gak bawa cash. ngandelin ini aplikasi... gak taunya aplikasinya eror... gak bisa digunakan... gak bisa konek internet... cem mana ini bah... MALU2in...",1,2025-12-01 10:56:13
APLIKASI TOLOLLLLLL,1,2025-12-01 10:55:53
Troble sampe kapan ini min?,1,2025-12-01 10:55:29
dari jam 12 siang sampai jam 6 sore tidak bisa di buka. parah,1,2025-12-01 10:55:17
bisa bisanya error sampai seharian,1,2025-12-01 10:54:28
lelet banget enakan yang lama seriusan,1,2025-12-01 10:54:24
"Bintang saya turunkan dikarenakan sudah membuat malu saya untuk transaksi, saya sudah belanja di tp tidak bisa membayar via wonder. saya malu. Pihak BNI sebelumnya tidak memberikan informasi tentang hal ini,,,",1,2025-12-01 10:54:09
"knap makin jelek ini Apk. onar terus. skalinya jdi di suruh verifikasi. dan sudah selesai verifikasi, mau transaksi di suruh verifikasi lagi!",1,2025-12-01 10:53:06
ini gimna sih.padahal wifi nyala tapi pas buka wondr katanya internet tidak tersambung.gitu mulu dari tadi,3,2025-12-01 10:52:51
"Apk Jelek Banget, sering trouble Gak rekomen",1,2025-12-01 10:52:50
"baru kemarin update kok malah error sih? jaringan wifi ok, katanya ga terhubung ke internet, tolong di update kembali apknya",3,2025-12-01 10:52:45
sering error dalam saat mulai membuka aplikasinya,2,2025-12-01 10:52:32
"sinyal bagus, paket data banyak koq gk bisa masuk trus bertuliskan gagal memuat di suruh hubung kan wfi atau paket data, koq jelek kli si wondr by BNI skrng 🥲",1,2025-12-01 10:51:58
"payah wonder, sering gangguan gimana mau transaksi kalau gangguan ajah sampe seharian,, masih lancar m-banking",4,2025-12-01 10:51:11
"tolong admin wonder aplikasinya di bagusin lagi masak buka apk muter"" layak paketan habis ditungguin lama jawabannya tidak ada jaringan paketan buat nonton YouTube lancar",1,2025-12-01 10:49:46
"Makin gajelas aja ni aplikasi, ini Bru aja eror Mulu.!! tlg di perbaiki secepatnya.",1,2025-12-01 10:49:11
aplikasi ini tidak jelas sudah bikin akun pas mau login password salah padahal password nya sudah benar,1,2025-12-01 10:49:02
tolong apknya di bagusin karna banyak eror saat membuka nya,1,2025-12-01 10:48:49
aplikasi banyak bug dan erorr gak bisa login padahal saya lagi butuh buat bayar makanan di warung malah eror,5,2025-12-01 10:48:26
sering error kalo akhir bulan,4,2025-12-01 10:47:45
Mohon maaf saya sering pakai Wonder akan tetapi sering kali error.Mohon diperbaiki sistemnya. Sering gak bisa login padahal kuota ada. Masalahnya sangat mengganggu ketika mau buat belanja😩Tiba-tiba Wonder error,4,2025-12-01 10:47:27
"wonder makin kesini makin jelek, eror terus2an semakin engga jelas Nasabah BNI setia dari dulu di bikin kecewa",3,2025-12-01 10:47:09
aplikasi lemott,1,2025-12-01 10:47:01
"ini kenapa sih Apk nya masalah jaringan terus, padahal Sosmed ama Yt an lancar2 aja. benerin lah, kita selaku user merasa terganggu sekali dengan masalah ini",1,2025-12-01 10:46:48
ini bni lg kenapa sih. seharian ga bisa buka wnder bni. bilangnya ga ad koneksi internet. padahal internet wifi atau data seluler aman jaya.,3,2025-12-01 10:46:36
tambah gak jelas aplikasi wonder BNI mending beralih ke BCA atau mandiri,1,2025-12-01 10:46:00
"bisa login ndak bisa buka menu,, loading lama trus gagal.",1,2025-12-01 10:44:58
"1/12-2025, WONDR ga bisa di akses, berkali kali di coba. admin tolong segera perbaiki!!!",3,2025-12-01 10:44:43
kalau gangguan gak kira2 lamanya dari jam 12 siang sampai sekarang hampir jam 18:00 belum jg bisa transaksi..,3,2025-12-01 10:43:51
". ,upgread mulu,giliran mau login psti susah,makin gajel ni apk,",3,2025-12-01 10:43:45
"min knapa saya sdah beli pulsa di wonder tapi pulsa nya ngak masuk""..",5,2025-12-01 10:43:32
tolong di perbaiki setiap tgl mudah mesti lemot.,3,2025-12-01 10:42:26
Ini BNI kenapa jaringan enak kok gabisa login,5,2025-12-01 10:41:49
jangan eror lagi bikin pusing tauuuuuuuuu,5,2025-12-01 10:41:34
"akun saya tiba tiba ga bisa masuk ,masalah jaringan padahal disini jaringan lagi mendukung",1,2025-12-01 10:41:18
sinyal bagus tapi aplikasi ga bisa di buka.. mau bayar pakai Qris jd pusing,2,2025-12-01 10:40:14
"Aplikasi tidak stabil, udah sampai di kasir yang bayarnya mesti cashless eh QRIS gabisa dipake. Ini juga ditengah-tengah transaksi sering keluar, kalo ga transaksi kepending. Mending juga aplikasi yang lama",1,2025-12-01 10:40:12
"sebelumnya"" aman nih apk, tpi kenapa ya akhir"" ini suka eror? jir malu mau bayar tpi tiba"" bug dan terpaksa cancel pesenan di tokonya langsung. kuota baru beli, buat nonton yt, tt, ngegame, baca komik intinya semua aman tpi giliran buka wondr nih apk bilang gk ada jaringan internet? aing terpaksa minta hospot sama ojol biar bisa bayar Qris tau. Perbaiki lah bugnya!",2,2025-12-01 10:40:01
makin jelek aja min,3,2025-12-01 10:39:57
jelek.kalah jauh sama BCA,2,2025-12-01 10:39:56
kebanyakan apdet yang gak sampai fitur gak jelas bikin ribet,1,2025-12-01 10:39:30
"kirain update dari BNI mobile ke wonder bisa dapet versi terupdate juga ternyata sama aja suka lelet apalagi buat tf suka delay, buat tampilan setelah tf ""transfer berhasil"" warnanya oren kemerahan kalo orang baru pake ini apk pasti ngiranya transfer gagal",1,2025-12-01 10:38:54
"Tolong ya menghambat sekali gabisa masuk masuk, sulit. Makin jelek bukan makin bagus, sinyal bagus dibilang tidak terkoneksi, ngada-ngada emang.",1,2025-12-01 10:38:43
proses lama,1,2025-12-01 10:38:08
apaan sih eror dr pagi sampai sekarang mending BNI yg lama,1,2025-12-01 10:37:42
Hari ini 01/12/25 gangguan terus,2,2025-12-01 10:37:41
sering eroorrrr,3,2025-12-01 10:37:32
mbanking terbaik tapi tolong perbaiki bug ya kadang susah masuk ke apk nya,5,2025-12-01 10:37:20
ini kenapa tidak bisa kebuka tolong perbaiki secepatnya,1,2025-12-01 10:36:36
aplikasi sering gangguan wondr ini,3,2025-12-01 10:36:36
kenapa saat di buka eror,5,2025-12-01 10:36:31
jaringan internet bagus malah kata nya sambungan jaringan,1,2025-12-01 10:35:54
"aplikasinya parah malah ngga bisa buka kacau lag lag ga jelas, padahal jaringan full",1,2025-12-01 10:35:40
ko nga bisa di buka ya mbangking nya,4,2025-12-01 10:35:37
kenapa ini wondr gabisa dibuka ya pdhal koneksi internet saya bagus,3,2025-12-01 10:35:32
"tolong segera diperbaiki, agar para pemakai aplikasi nyaman",1,2025-12-01 10:35:20
aplikasinya tidak bisa di buka,1,2025-12-01 10:35:08
Aplikasi Parah kadang Tak bisa Login di saat Sudah Di perlukan Malah Lelet🥺🥺🥹,1,2025-12-01 10:34:53
seharusnya gak recommended aplikasi paling jelek... sering kendala mulu... beda sama bank bank lain😭😭😭,5,2025-12-01 10:34:44
ini kenapa aplikasi dari siang kgk bisa di buka tulisan nya koneksi internet terus,3,2025-12-01 10:33:25
makin kesini makin jelek aplikasi susah untuk di buka,2,2025-12-01 10:33:12
buruk amat dah stak Mulu ngk bisa masuk padahal jaringan ok aja wifi bagus haduh,1,2025-12-01 10:32:53
"aplikasi sampah,bagus mbanking bni yang lama ribet tapi jarang gangguan,sedikit""gangguan update berjam"" gak jelas bgt. bank paling menyulitkan customer itu ya bni kalau bisa sulit kenapa harus gampang.",1,2025-12-01 10:32:42
kenapa mau masuk wondr gabisa koneksi internet padahal yg lain bisa tolong kepada pihak bni untuk lebih bagus lagi dalam app wondr by bni🗿,1,2025-12-01 10:31:20
"apa ini ko gak bisa d buka, "" kamu tidak tersambung ke jaringan internet"" apa maksud nya? sinyal senormal ini juga.. tolong perbaiki",2,2025-12-01 10:31:15
ganggu berkali2 saya marah karena udah berkali2 masuk tetep aja gak bisa login tetep gak bisa padahal mau pengen tf ke temen aku 😡,1,2025-12-01 10:31:05
tiba tiba verifikasi ulang dan foto ktp tidak terbaca,1,2025-12-01 10:31:00
"ini kenapa wondr by BNI, aplikasi gk bisa di buka, keterangan koneksi putus, padahal wifi sama paket lancar, sangat tidak nyaman lagi sama wondr",1,2025-12-01 10:30:31
susah sekali ketika mau login,5,2025-12-01 10:30:24
susah untuk login,5,2025-12-01 10:30:10
pembaruan diwaktu yg tidak tepat,1,2025-12-01 10:30:00
lagi trouble kah ? saya gak bisa login,3,2025-12-01 10:29:06
kenapa sering eror ya,3,2025-12-01 10:28:46
kacau apk nya jaringan 4g tapi gak bisa masuk saya buka yang lain lancar giliran apk ini gak bisa tolong di perbaiki jangan gak jelas bgini org transaksi berkali² gagal kita di bilang penipu sama org gara gara apk ini,1,2025-12-01 10:28:27
aplikasi yang memudahkan setiap transaksi,5,2025-12-01 10:28:24
ga ngerti lagi eror nya lama,1,2025-12-01 10:28:11
wonder makin aneh kuota banyak bisa browsing masa masuk ke wonder jaring tidak di temukan.. ngga nyaman pake wonder,5,2025-12-01 10:28:08
"Sudah install, sudah bisa masuk, eh dianggap belum daftar. Harus ulang dari awal. Waktu memfoto ktp, gak dikenal, katanya bukan ektp. Gimana ini? Aplikasi belum bener kok sudah direlease?",1,2025-12-01 10:27:47
"pas lagi butuh""nya wonderbni nya error, paket data ada, wifi ada, jaringan baik aja, tapi disuruh akses di tmpt yang ada internetnya, huhuhu. parah sih",1,2025-12-01 10:27:36
"masih enakan versi yg lama, ktimbang wondr. apaan bisa pulak ngebug/error!! aplikasi paling burikkk!!",1,2025-12-01 10:27:23
aplikasi paling buruk yg pernah saya pakai,1,2025-12-01 10:27:08
"kenapa ini wondr ga Bs di akses, Sdh di uninstall di install ulang tetap saja ...kacauuu makin brukkk 👎👎👎👎",1,2025-12-01 10:27:05
"Kenapa gk bisa masuk, katanya gk ada jaringan padahal jaringan bagus, buka google bisa, tiktok, youtube bisa, semua bisa kecuali wondr...kenapa kh ini aplikasi, bikin muak aneh skli",4,2025-12-01 10:27:00
"JELEK BANGET, KLO BISA BINTANG 0 BINTANG 0 DAH",1,2025-12-01 10:26:37
"disaat penting malah gak bisa dibuka jaringan udh stabil masih aja notif jaringan tidak ada, jelas"" jaringan stabil kecewa sih",1,2025-12-01 10:26:21
"Kebanyakan iklan, lemot banget kalo dibuka. kalau MT di siang hari lagi, mana banyak alasan. di apk sebelah lancar jaya ga perlu clear cache segala, ribettt",1,2025-12-01 10:25:49
lagi ad maslah kah? susah kali login nya,3,2025-12-01 10:25:40
jelek banget aplikasinya ngeleg banget,1,2025-12-01 10:25:22
"sering error, heran Ama wonder skrg",1,2025-12-01 10:24:57
knapa saya .. mau masuk harus daftar lagi padahal .. kmarin .. sudah daftar,5,2025-12-01 10:24:34
"kenapa slalu jaringan eror padahal jaringan internet ku stabil😡 dan buka YouTube aja lancar, aplikasi bobrok pas lagi urgent malah gak bisa digunakan hapus aja aplikasimu kalo gak bisa bermanfaat buat nasabahmu",1,2025-12-01 10:24:34
